filename,width,height,class,ymin,xmin,ymax,xmax
00001_00010_00025.png,60,59,Speed limit (30km/h),5,6,54,55
00001_00002_00021.png,58,58,Speed limit (30km/h),6,6,53,53
00003_00035_00010.png,33,36,Speed limit (60km/h),6,5,31,28
00025_00047_00005.png,62,57,Road work,6,5,52,57
00005_00004_00002.png,27,27,Speed limit (80km/h),6,6,22,22
00004_00036_00028.png,116,108,Speed limit (70km/h),9,10,99,105
00025_00013_00020.png,52,50,Road work,5,5,45,47
00003_00044_00008.png,31,30,Speed limit (60km/h),5,6,25,26
00001_00049_00027.png,85,85,Speed limit (30km/h),8,8,78,78
00004_00029_00000.png,29,29,Speed limit (70km/h),5,5,24,24
00009_00014_00028.png,88,94,No passing,9,8,86,81
00003_00025_00006.png,30,31,Speed limit (60km/h),6,6,26,25
00038_00033_00005.png,27,33,Keep right,6,6,28,22
00010_00048_00026.png,58,59,No passing for vehicles over 3.5 metric tons,6,5,54,53
00001_00063_00011.png,34,33,Speed limit (30km/h),5,6,28,29
00002_00048_00012.png,34,33,Speed limit (50km/h),6,5,28,29
00038_00066_00011.png,38,40,Keep right,6,5,35,33
00010_00006_00025.png,57,58,No passing for vehicles over 3.5 metric tons,6,5,53,52
00010_00021_00021.png,58,59,No passing for vehicles over 3.5 metric tons,6,5,54,53
00012_00018_00011.png,43,42,Priority road,5,6,37,38
00012_00006_00001.png,29,26,Priority road,5,6,20,23
00013_00064_00016.png,32,33,Yield,6,5,28,27
00005_00048_00023.png,53,55,Speed limit (80km/h),6,5,50,48
00001_00053_00002.png,54,57,Speed limit (30km/h),6,6,52,49
00012_00067_00011.png,40,39,Priority road,5,5,34,35
00001_00063_00026.png,83,82,Speed limit (30km/h),7,7,75,75
00010_00014_00000.png,28,28,No passing for vehicles over 3.5 metric tons,5,5,23,23
00012_00035_00002.png,35,36,Priority road,5,5,31,30
00012_00007_00029.png,99,97,Priority road,8,9,89,91
00012_00058_00026.png,99,84,Priority road,8,9,77,91
00009_00021_00015.png,43,44,No passing,5,5,39,38
00009_00007_00003.png,29,29,No passing,5,5,24,24
00003_00036_00014.png,37,38,Speed limit (60km/h),6,5,33,32
00008_00015_00013.png,37,35,Speed limit (120km/h),5,5,30,32
00002_00024_00029.png,73,75,Speed limit (50km/h),7,6,69,67
00002_00012_00008.png,50,48,Speed limit (50km/h),5,6,43,45
00012_00068_00011.png,35,37,Priority road,6,5,32,30
00001_00002_00027.png,70,68,Speed limit (30km/h),7,6,62,64
00009_00042_00023.png,81,81,No passing,8,8,74,74
00002_00032_00005.png,32,30,Speed limit (50km/h),5,6,25,27
00008_00004_00026.png,57,56,Speed limit (120km/h),5,5,51,52
00001_00046_00022.png,70,71,Speed limit (30km/h),7,6,65,64
00001_00066_00003.png,39,41,Speed limit (30km/h),6,6,35,33
00005_00061_00013.png,33,33,Speed limit (80km/h),6,6,28,28
00025_00000_00000.png,48,43,Road work,5,6,38,43
00007_00039_00010.png,33,34,Speed limit (100km/h),6,5,29,28
00003_00003_00004.png,33,33,Speed limit (60km/h),5,5,27,27
00012_00052_00017.png,116,119,Priority road,11,10,109,106
00009_00031_00005.png,30,30,No passing,6,6,25,25
00038_00000_00008.png,32,34,Keep right,5,5,28,26
00013_00025_00003.png,35,34,Yield,6,5,29,29
00002_00013_00026.png,46,49,Speed limit (50km/h),6,5,44,40
00002_00036_00014.png,41,42,Speed limit (50km/h),6,6,37,36
00004_00038_00017.png,44,44,Speed limit (70km/h),6,6,39,39
00004_00029_00022.png,58,58,Speed limit (70km/h),6,6,53,53
00012_00061_00005.png,38,43,Priority road,6,5,38,33
00013_00071_00010.png,40,39,Yield,6,5,34,35
00005_00054_00024.png,45,45,Speed limit (80km/h),6,5,40,40
00001_00013_00005.png,45,45,Speed limit (30km/h),5,5,40,40
00007_00025_00024.png,55,53,Speed limit (100km/h),5,6,48,50
00008_00046_00003.png,28,31,Speed limit (120km/h),6,5,26,23
00005_00049_00015.png,37,39,Speed limit (80km/h),6,6,34,32
00002_00070_00011.png,35,35,Speed limit (50km/h),5,6,30,30
00004_00049_00012.png,35,34,Speed limit (70km/h),5,6,29,29
00004_00064_00008.png,33,31,Speed limit (70km/h),6,6,26,27
00012_00049_00016.png,41,41,Priority road,5,6,36,36
00038_00010_00018.png,37,39,Keep right,6,6,34,32
00012_00040_00027.png,107,106,Priority road,9,10,97,98
00038_00063_00013.png,34,33,Keep right,5,6,28,29
00012_00056_00017.png,49,48,Priority road,5,6,42,43
00003_00017_00001.png,37,36,Speed limit (60km/h),5,6,31,32
00025_00016_00017.png,44,43,Road work,5,6,38,39
00008_00008_00001.png,32,31,Speed limit (120km/h),5,6,26,27
00002_00047_00009.png,29,30,Speed limit (50km/h),6,5,25,24
00013_00070_00001.png,65,60,Yield,6,6,55,60
00002_00027_00012.png,35,35,Speed limit (50km/h),6,6,29,29
00007_00000_00013.png,37,37,Speed limit (100km/h),6,6,32,32
00003_00024_00025.png,47,51,Speed limit (60km/h),6,5,46,42
00005_00015_00021.png,61,61,Speed limit (80km/h),5,6,56,56
00002_00048_00017.png,35,34,Speed limit (50km/h),6,5,29,30
00003_00029_00029.png,81,80,Speed limit (60km/h),7,8,73,74
00013_00035_00013.png,59,68,Yield,7,6,62,54
00013_00060_00023.png,83,75,Yield,7,8,68,76
00010_00041_00008.png,29,29,No passing for vehicles over 3.5 metric tons,5,5,24,24
00008_00007_00028.png,61,62,Speed limit (120km/h),6,5,57,56
00010_00035_00016.png,42,40,No passing for vehicles over 3.5 metric tons,6,5,35,37
00001_00042_00000.png,34,35,Speed limit (30km/h),6,5,30,29
00003_00041_00028.png,143,144,Speed limit (60km/h),13,13,132,131
00003_00009_00017.png,42,43,Speed limit (60km/h),6,6,38,37
00038_00036_00024.png,91,93,Keep right,8,8,85,83
00002_00033_00007.png,30,31,Speed limit (50km/h),5,6,26,25
00038_00038_00004.png,29,28,Keep right,5,6,23,24
00009_00031_00006.png,29,29,No passing,5,5,24,24
00003_00028_00008.png,29,32,Speed limit (60km/h),6,5,26,23
00012_00033_00003.png,37,41,Priority road,6,6,36,32
00005_00059_00016.png,41,40,Speed limit (80km/h),6,6,35,36
00002_00069_00019.png,31,31,Speed limit (50km/h),5,6,26,26
00002_00033_00016.png,34,36,Speed limit (50km/h),6,6,31,29
00004_00038_00015.png,43,42,Speed limit (70km/h),5,6,37,38
00008_00040_00013.png,35,35,Speed limit (120km/h),5,5,30,30
00025_00030_00005.png,55,50,Road work,6,6,45,50
00038_00017_00021.png,49,47,Keep right,5,6,42,44
00013_00015_00005.png,65,61,Yield,5,6,56,60
00003_00004_00022.png,51,51,Speed limit (60km/h),6,5,46,45
00038_00015_00003.png,32,33,Keep right,6,6,28,26
00002_00067_00003.png,36,35,Speed limit (50km/h),6,6,30,30
00025_00033_00000.png,34,34,Road work,6,6,29,29
00010_00040_00001.png,28,29,No passing for vehicles over 3.5 metric tons,6,5,24,23
00013_00006_00024.png,64,55,Yield,5,6,50,59
00038_00052_00018.png,68,101,Keep right,9,7,92,62
00005_00039_00004.png,28,28,Speed limit (80km/h),5,5,23,22
00002_00012_00016.png,69,62,Speed limit (50km/h),5,7,57,62
00038_00053_00004.png,31,30,Keep right,5,6,25,26
00008_00011_00002.png,33,33,Speed limit (120km/h),6,6,28,28
00013_00020_00009.png,48,43,Yield,5,6,38,42
00013_00020_00015.png,55,52,Yield,6,5,47,50
00007_00014_00025.png,94,93,Speed limit (100km/h),9,8,85,86
00012_00010_00000.png,35,30,Priority road,5,5,25,30
00025_00014_00004.png,39,37,Road work,6,5,32,34
00002_00054_00029.png,72,70,Speed limit (50km/h),6,6,64,66
00005_00008_00020.png,56,55,Speed limit (80km/h),5,6,50,51
00010_00036_00026.png,51,43,No passing for vehicles over 3.5 metric tons,5,6,38,46
00012_00044_00016.png,44,45,Priority road,6,5,40,39
00009_00018_00020.png,40,38,No passing,5,5,33,34
00010_00009_00016.png,40,41,No passing for vehicles over 3.5 metric tons,6,5,36,35
00008_00000_00016.png,42,44,Speed limit (120km/h),5,5,39,37
00004_00034_00003.png,29,30,Speed limit (70km/h),6,5,25,24
00013_00002_00005.png,41,39,Yield,6,6,34,35
00007_00002_00007.png,43,45,Speed limit (100km/h),5,6,40,37
00008_00028_00029.png,63,52,Speed limit (120km/h),5,5,47,57
00010_00030_00019.png,38,38,No passing for vehicles over 3.5 metric tons,5,5,33,33
00025_00024_00006.png,44,43,Road work,6,6,38,39
00009_00008_00021.png,47,42,No passing,6,6,37,42
00010_00001_00029.png,107,85,No passing for vehicles over 3.5 metric tons,7,10,78,98
00009_00008_00018.png,38,37,No passing,5,6,32,33
00007_00019_00026.png,57,61,Speed limit (100km/h),5,5,56,52
00002_00045_00027.png,67,68,Speed limit (50km/h),7,6,62,61
00003_00006_00004.png,45,48,Speed limit (60km/h),6,5,43,40
00025_00010_00022.png,76,68,Road work,7,7,62,69
00002_00045_00019.png,42,41,Speed limit (50km/h),5,6,36,37
00025_00008_00015.png,105,98,Road work,9,9,90,95
00003_00032_00007.png,51,52,Speed limit (60km/h),5,6,47,46
00038_00051_00026.png,76,80,Keep right,8,6,73,70
00007_00021_00022.png,51,51,Speed limit (100km/h),6,6,45,45
00038_00004_00017.png,40,43,Keep right,5,6,37,35
00008_00001_00024.png,57,55,Speed limit (120km/h),5,6,49,51
00004_00040_00013.png,36,35,Speed limit (70km/h),5,6,30,31
00001_00011_00005.png,29,31,Speed limit (30km/h),5,5,26,24
00002_00051_00000.png,31,29,Speed limit (50km/h),5,6,24,26
00013_00027_00018.png,35,34,Yield,5,6,29,30
00012_00054_00029.png,101,101,Priority road,9,9,93,93
00001_00053_00026.png,87,105,Speed limit (30km/h),9,7,96,80
00007_00021_00016.png,40,39,Speed limit (100km/h),5,6,34,35
00004_00027_00008.png,34,34,Speed limit (70km/h),6,6,29,29
00004_00038_00005.png,34,33,Speed limit (70km/h),5,6,28,29
00013_00007_00024.png,64,57,Yield,5,6,52,59
00004_00038_00016.png,42,41,Speed limit (70km/h),5,6,36,37
00009_00042_00022.png,73,74,No passing,7,6,68,67
00001_00022_00019.png,53,52,Speed limit (30km/h),5,6,47,48
00002_00023_00028.png,58,56,Speed limit (50km/h),5,6,51,52
00025_00032_00020.png,44,41,Road work,5,6,35,39
00010_00033_00019.png,40,39,No passing for vehicles over 3.5 metric tons,5,5,34,35
00003_00042_00010.png,36,38,Speed limit (60km/h),6,5,33,31
00001_00044_00029.png,109,109,Speed limit (30km/h),10,10,100,100
00038_00028_00007.png,28,29,Keep right,6,5,24,23
00008_00000_00018.png,44,47,Speed limit (120km/h),6,5,42,39
00004_00032_00020.png,48,49,Speed limit (70km/h),5,5,44,43
00013_00043_00024.png,71,61,Yield,5,7,56,65
00003_00004_00025.png,57,57,Speed limit (60km/h),5,6,52,52
00002_00048_00020.png,38,35,Speed limit (50km/h),5,6,30,33
00013_00070_00007.png,79,75,Yield,7,7,69,72
00009_00003_00028.png,70,68,No passing,6,6,61,63
00008_00040_00029.png,61,60,Speed limit (120km/h),5,6,55,56
00010_00046_00023.png,50,48,No passing for vehicles over 3.5 metric tons,6,6,43,44
00013_00008_00002.png,42,46,Yield,6,6,41,37
00005_00037_00013.png,34,30,Speed limit (80km/h),5,6,25,28
00001_00016_00002.png,35,34,Speed limit (30km/h),5,6,28,29
00010_00031_00019.png,43,41,No passing for vehicles over 3.5 metric tons,5,6,36,38
00038_00047_00018.png,30,31,Keep right,6,5,26,25
00013_00034_00026.png,50,47,Yield,6,6,42,44
00038_00004_00011.png,35,36,Keep right,5,6,31,29
00005_00026_00007.png,32,29,Speed limit (80km/h),5,6,24,27
00038_00024_00002.png,31,31,Keep right,5,6,26,26
00007_00023_00001.png,28,28,Speed limit (100km/h),6,6,23,23
00007_00045_00017.png,40,41,Speed limit (100km/h),5,5,35,35
00038_00041_00005.png,27,31,Keep right,6,5,26,22
00038_00061_00012.png,39,41,Keep right,6,5,36,34
00012_00055_00026.png,84,83,Priority road,7,8,76,77
00001_00056_00013.png,47,50,Speed limit (30km/h),5,5,44,42
00005_00012_00001.png,29,28,Speed limit (80km/h),5,6,23,24
00009_00029_00018.png,53,53,No passing,6,6,47,47
00004_00018_00022.png,58,63,Speed limit (70km/h),6,5,58,53
00025_00036_00024.png,64,55,Road work,5,6,50,58
00005_00014_00002.png,30,29,Speed limit (80km/h),5,6,24,25
00012_00007_00009.png,35,38,Priority road,5,5,32,30
00001_00056_00021.png,63,67,Speed limit (30km/h),6,5,61,58
00025_00035_00008.png,33,33,Road work,6,5,28,28
00008_00040_00008.png,33,33,Speed limit (120km/h),5,5,28,28
00007_00030_00017.png,34,34,Speed limit (100km/h),5,5,29,29
00038_00015_00026.png,65,80,Keep right,7,5,73,59
00038_00018_00027.png,63,67,Keep right,6,5,61,58
00012_00019_00011.png,37,36,Priority road,5,6,31,32
00001_00069_00016.png,44,44,Speed limit (30km/h),5,5,39,39
00038_00068_00013.png,37,40,Keep right,6,5,35,32
00012_00024_00028.png,85,85,Priority road,8,8,78,78
00012_00002_00012.png,44,46,Priority road,6,6,41,38
00005_00020_00002.png,28,27,Speed limit (80km/h),5,6,22,23
00038_00053_00019.png,39,41,Keep right,6,5,35,33
00012_00021_00014.png,50,51,Priority road,6,6,46,45
00013_00019_00006.png,55,49,Yield,5,6,43,49
00001_00022_00007.png,37,38,Speed limit (30km/h),6,5,33,31
00013_00002_00017.png,48,50,Yield,6,5,44,42
00012_00018_00021.png,65,65,Priority road,6,6,60,60
00025_00020_00018.png,47,42,Road work,5,6,37,42
00009_00029_00005.png,31,32,No passing,6,6,27,26
00005_00012_00008.png,34,35,Speed limit (80km/h),6,6,29,29
00001_00015_00000.png,25,27,Speed limit (30km/h),5,5,21,20
00025_00032_00019.png,40,38,Road work,5,5,33,34
00025_00000_00015.png,58,58,Road work,6,5,53,53
00002_00049_00017.png,40,40,Speed limit (50km/h),5,5,35,35
00012_00064_00023.png,65,71,Priority road,7,6,65,60
00038_00048_00013.png,37,36,Keep right,5,5,31,32
00002_00063_00021.png,38,37,Speed limit (50km/h),5,6,32,33
00001_00054_00017.png,54,54,Speed limit (30km/h),6,5,49,49
00009_00031_00009.png,30,31,No passing,6,5,26,25
00010_00021_00013.png,45,44,No passing for vehicles over 3.5 metric tons,5,6,39,40
00012_00044_00002.png,33,33,Priority road,6,6,28,28
00009_00022_00022.png,53,54,No passing,6,6,49,48
00005_00059_00009.png,32,31,Speed limit (80km/h),5,5,26,27
00001_00003_00025.png,86,86,Speed limit (30km/h),7,8,79,79
00038_00037_00008.png,42,42,Keep right,5,6,37,37
00007_00007_00022.png,70,70,Speed limit (100km/h),7,7,64,64
00008_00014_00022.png,57,57,Speed limit (120km/h),6,6,52,52
00002_00009_00009.png,49,47,Speed limit (50km/h),5,6,41,43
00010_00055_00013.png,37,36,No passing for vehicles over 3.5 metric tons,5,6,31,32
00007_00041_00018.png,43,44,Speed limit (100km/h),5,5,39,38
00004_00014_00002.png,29,30,Speed limit (70km/h),6,6,25,24
00010_00025_00007.png,32,34,No passing for vehicles over 3.5 metric tons,6,6,29,27
00004_00055_00020.png,45,43,Speed limit (70km/h),5,6,38,40
00002_00057_00001.png,27,27,Speed limit (50km/h),5,6,22,22
00010_00024_00015.png,39,41,No passing for vehicles over 3.5 metric tons,6,5,36,34
00038_00000_00024.png,63,64,Keep right,5,5,59,58
00012_00048_00005.png,41,42,Priority road,5,6,37,35
00003_00032_00020.png,77,84,Speed limit (60km/h),8,7,76,71
00009_00035_00017.png,48,47,No passing,5,6,41,42
00004_00065_00029.png,73,72,Speed limit (70km/h),7,7,66,67
00001_00064_00018.png,43,43,Speed limit (30km/h),5,5,38,38
00008_00040_00002.png,30,30,Speed limit (120km/h),5,5,25,25
00012_00016_00006.png,31,30,Priority road,5,6,24,25
00001_00070_00005.png,53,56,Speed limit (30km/h),5,5,51,48
00012_00046_00016.png,40,42,Priority road,6,6,37,35
00002_00015_00018.png,76,77,Speed limit (50km/h),6,7,70,70
00003_00036_00017.png,41,43,Speed limit (60km/h),6,6,38,36
00003_00006_00016.png,58,60,Speed limit (60km/h),5,6,55,53
00001_00037_00013.png,34,34,Speed limit (30km/h),5,6,28,29
00008_00046_00027.png,60,61,Speed limit (120km/h),5,5,56,55
00001_00023_00009.png,38,37,Speed limit (30km/h),6,5,31,32
00013_00018_00003.png,34,33,Yield,5,6,28,29
00005_00002_00007.png,30,29,Speed limit (80km/h),6,6,23,25
00013_00047_00029.png,137,118,Yield,10,12,108,126
00010_00046_00027.png,62,63,No passing for vehicles over 3.5 metric tons,6,5,58,57
00009_00037_00022.png,68,68,No passing,7,7,62,62
00009_00034_00004.png,27,27,No passing,5,5,22,22
00001_00012_00018.png,45,48,Speed limit (30km/h),6,5,42,40
00002_00011_00027.png,69,63,Speed limit (50km/h),5,6,58,63
00012_00068_00025.png,55,52,Priority road,6,6,47,50
00005_00035_00007.png,34,34,Speed limit (80km/h),6,6,28,28
00002_00018_00026.png,74,74,Speed limit (50km/h),7,7,67,67
00007_00018_00003.png,29,31,Speed limit (100km/h),6,5,26,24
00013_00011_00023.png,59,72,Yield,6,5,66,54
00005_00037_00016.png,36,33,Speed limit (80km/h),5,5,28,30
00012_00066_00026.png,58,68,Priority road,7,5,62,53
00008_00021_00006.png,29,29,Speed limit (120km/h),6,5,23,24
00010_00007_00019.png,54,53,No passing for vehicles over 3.5 metric tons,5,6,48,49
00001_00004_00002.png,43,42,Speed limit (30km/h),5,6,37,38
00009_00039_00019.png,41,41,No passing,5,5,36,36
00038_00012_00007.png,26,28,Keep right,6,5,22,21
00002_00007_00004.png,37,35,Speed limit (50km/h),5,6,29,31
00009_00036_00002.png,36,36,No passing,6,6,31,31
00038_00008_00010.png,30,31,Keep right,6,5,26,25
00007_00034_00003.png,30,30,Speed limit (100km/h),5,6,25,25
00004_00064_00016.png,36,36,Speed limit (70km/h),5,5,30,31
00004_00056_00012.png,35,37,Speed limit (70km/h),5,6,32,30
00003_00023_00006.png,31,31,Speed limit (60km/h),5,5,26,26
00013_00016_00011.png,46,43,Yield,6,5,38,41
00004_00019_00024.png,80,79,Speed limit (70km/h),7,8,72,73
00013_00003_00012.png,50,45,Yield,5,5,40,45
00001_00000_00017.png,72,74,Speed limit (30km/h),6,6,67,66
00004_00057_00022.png,57,57,Speed limit (70km/h),6,6,52,52
00002_00071_00009.png,28,29,Speed limit (50km/h),6,5,24,23
00013_00054_00009.png,81,74,Yield,6,8,68,73
00012_00014_00008.png,36,36,Priority road,6,5,31,31
00009_00018_00023.png,41,40,No passing,5,5,35,36
00038_00060_00015.png,39,40,Keep right,5,6,35,34
00009_00040_00018.png,46,49,No passing,6,5,43,41
00013_00053_00005.png,45,43,Yield,6,6,38,40
00005_00006_00001.png,32,32,Speed limit (80km/h),5,6,27,27
00025_00027_00003.png,39,39,Road work,6,6,34,34
00009_00011_00013.png,43,44,No passing,5,6,38,37
00025_00036_00028.png,72,62,Road work,5,7,57,66
00001_00039_00021.png,65,70,Speed limit (30km/h),7,6,64,60
00004_00048_00012.png,37,37,Speed limit (70km/h),5,5,32,32
00007_00046_00012.png,33,33,Speed limit (100km/h),6,6,28,28
00003_00003_00013.png,39,38,Speed limit (60km/h),5,6,33,34
00025_00025_00012.png,44,38,Road work,5,5,33,39
00004_00011_00012.png,35,36,Speed limit (70km/h),6,6,31,30
00025_00041_00008.png,47,43,Road work,5,5,38,42
00002_00067_00021.png,52,50,Speed limit (50km/h),5,5,45,47
00013_00071_00003.png,37,36,Yield,5,5,31,31
00005_00024_00005.png,33,33,Speed limit (80km/h),6,6,28,28
00008_00035_00018.png,42,43,Speed limit (120km/h),6,5,38,37
00013_00065_00025.png,84,72,Yield,7,8,66,77
00005_00060_00003.png,28,28,Speed limit (80km/h),6,6,23,22
00038_00012_00026.png,43,44,Keep right,6,6,38,37
00013_00049_00014.png,43,39,Yield,6,6,34,38
00009_00009_00016.png,44,44,No passing,5,6,39,39
00009_00045_00024.png,76,86,No passing,8,6,78,70
00010_00035_00009.png,34,33,No passing for vehicles over 3.5 metric tons,6,5,27,28
00003_00024_00029.png,58,58,Speed limit (60km/h),5,6,53,53
00025_00015_00001.png,34,32,Road work,6,6,27,29
00008_00023_00018.png,42,43,Speed limit (120km/h),6,5,38,37
00038_00029_00001.png,30,30,Keep right,5,5,25,25
00002_00050_00001.png,26,26,Speed limit (50km/h),5,5,21,21
00012_00033_00028.png,69,73,Priority road,6,6,67,63
00038_00064_00013.png,39,40,Keep right,6,6,35,34
00008_00017_00008.png,36,34,Speed limit (120km/h),6,6,29,31
00003_00043_00000.png,28,29,Speed limit (60km/h),5,5,24,23
00008_00021_00019.png,42,39,Speed limit (120km/h),5,6,34,37
00002_00004_00012.png,36,36,Speed limit (50km/h),5,6,31,30
00008_00032_00028.png,59,60,Speed limit (120km/h),5,5,55,54
00012_00047_00010.png,47,50,Priority road,6,6,44,41
00005_00028_00007.png,35,35,Speed limit (80km/h),6,5,30,30
00013_00029_00004.png,32,30,Yield,5,5,25,27
00012_00030_00003.png,32,33,Priority road,6,6,28,27
00004_00022_00011.png,33,34,Speed limit (70km/h),6,5,29,28
00010_00066_00029.png,57,58,No passing for vehicles over 3.5 metric tons,6,6,53,52
00002_00050_00010.png,30,30,Speed limit (50km/h),5,6,24,25
00002_00015_00020.png,84,84,Speed limit (50km/h),8,7,76,76
00008_00029_00013.png,40,40,Speed limit (120km/h),6,6,35,35
00025_00034_00027.png,145,128,Road work,11,12,117,133
00005_00017_00016.png,48,47,Speed limit (80km/h),5,6,42,43
00013_00018_00028.png,98,95,Yield,8,8,87,90
00004_00005_00011.png,54,53,Speed limit (70km/h),5,6,48,49
00007_00019_00020.png,45,47,Speed limit (100km/h),5,6,42,40
00001_00047_00019.png,52,53,Speed limit (30km/h),6,5,48,47
00013_00049_00023.png,75,69,Yield,6,7,62,69
00010_00064_00013.png,34,35,No passing for vehicles over 3.5 metric tons,5,6,29,29
00010_00007_00001.png,31,32,No passing for vehicles over 3.5 metric tons,5,5,27,26
00001_00034_00018.png,47,46,Speed limit (30km/h),5,6,41,42
00009_00032_00009.png,38,39,No passing,5,5,33,33
00010_00042_00010.png,39,39,No passing for vehicles over 3.5 metric tons,6,6,34,33
00007_00035_00001.png,30,30,Speed limit (100km/h),5,6,24,24
00004_00051_00003.png,31,31,Speed limit (70km/h),6,5,26,26
00002_00057_00006.png,30,30,Speed limit (50km/h),6,6,25,25
00010_00016_00005.png,31,32,No passing for vehicles over 3.5 metric tons,6,5,27,26
00038_00015_00001.png,29,31,Keep right,6,5,26,24
00009_00012_00028.png,112,120,No passing,11,9,110,103
00012_00036_00008.png,43,42,Priority road,5,6,37,38
00001_00020_00012.png,55,58,Speed limit (30km/h),6,5,52,49
00002_00061_00007.png,45,45,Speed limit (50km/h),5,6,40,40
00009_00010_00002.png,37,38,No passing,6,5,33,32
00007_00014_00008.png,42,43,Speed limit (100km/h),6,5,38,37
00007_00036_00017.png,42,39,Speed limit (100km/h),5,5,34,37
00010_00018_00000.png,30,31,No passing for vehicles over 3.5 metric tons,6,5,26,25
00002_00053_00015.png,40,38,Speed limit (50km/h),5,6,33,35
00005_00055_00008.png,35,34,Speed limit (80km/h),6,6,29,30
00009_00027_00019.png,44,43,No passing,6,6,38,39
00001_00022_00028.png,110,112,Speed limit (30km/h),10,9,103,101
00002_00042_00001.png,27,26,Speed limit (50km/h),5,6,21,21
00025_00012_00006.png,58,53,Road work,5,6,48,53
00005_00048_00007.png,36,35,Speed limit (80km/h),5,6,30,31
00009_00035_00007.png,36,35,No passing,5,6,30,31
00012_00023_00008.png,37,38,Priority road,6,5,33,32
00002_00009_00022.png,86,83,Speed limit (50km/h),8,7,75,79
00013_00048_00017.png,73,70,Yield,7,6,63,67
00012_00020_00002.png,31,31,Priority road,6,6,26,26
00025_00015_00022.png,94,83,Road work,7,9,75,85
00003_00044_00009.png,31,32,Speed limit (60km/h),5,5,27,26
00004_00062_00007.png,33,33,Speed limit (70km/h),6,5,28,28
00009_00041_00014.png,35,36,No passing,6,6,31,30
00001_00046_00020.png,64,62,Speed limit (30km/h),5,5,57,59
00001_00056_00014.png,50,51,Speed limit (30km/h),5,6,45,44
00001_00003_00023.png,70,72,Speed limit (30km/h),7,6,66,64
00010_00040_00018.png,42,41,No passing for vehicles over 3.5 metric tons,5,5,36,37
00003_00016_00029.png,56,59,Speed limit (60km/h),6,5,54,51
00002_00029_00029.png,118,111,Speed limit (50km/h),9,11,102,107
00025_00020_00007.png,38,35,Road work,6,6,30,33
00003_00034_00000.png,28,28,Speed limit (60km/h),5,5,23,23
00001_00059_00025.png,82,86,Speed limit (30km/h),8,7,79,75
00003_00015_00023.png,39,38,Speed limit (60km/h),5,5,33,33
00013_00043_00022.png,64,57,Yield,5,5,52,59
00003_00014_00004.png,30,31,Speed limit (60km/h),6,6,26,25
00002_00030_00020.png,47,41,Speed limit (50km/h),5,5,36,42
00001_00008_00021.png,53,59,Speed limit (30km/h),5,5,54,48
00008_00032_00016.png,38,38,Speed limit (120km/h),6,6,33,32
00010_00032_00009.png,33,28,No passing for vehicles over 3.5 metric tons,5,6,23,28
00009_00010_00021.png,64,63,No passing,6,6,58,59
00012_00060_00025.png,70,70,Priority road,6,6,64,64
00002_00073_00007.png,32,33,Speed limit (50km/h),6,5,28,27
00001_00016_00001.png,34,34,Speed limit (30km/h),6,6,29,29
00038_00058_00027.png,70,70,Keep right,7,7,64,64
00001_00011_00017.png,45,43,Speed limit (30km/h),6,6,38,40
00009_00004_00000.png,27,26,No passing,6,6,21,21
00001_00013_00007.png,47,46,Speed limit (30km/h),5,6,41,42
00001_00050_00004.png,39,37,Speed limit (30km/h),5,6,31,34
00001_00002_00009.png,49,50,Speed limit (30km/h),5,5,45,44
00003_00044_00004.png,29,30,Speed limit (60km/h),5,5,25,24
00008_00044_00021.png,47,48,Speed limit (120km/h),5,5,43,41
00025_00048_00026.png,77,81,Road work,8,7,74,71
00009_00048_00003.png,26,28,No passing,6,5,23,21
00038_00049_00022.png,37,37,Keep right,5,6,32,32
00002_00049_00029.png,74,71,Speed limit (50km/h),6,6,65,67
00013_00059_00021.png,95,89,Yield,8,8,81,87
00007_00014_00015.png,51,51,Speed limit (100km/h),6,6,46,46
00008_00003_00019.png,44,44,Speed limit (120km/h),5,6,39,39
00038_00003_00021.png,51,53,Keep right,6,6,48,46
00003_00002_00017.png,42,43,Speed limit (60km/h),5,6,38,37
00012_00002_00025.png,98,101,Priority road,9,9,93,90
00005_00046_00026.png,82,83,Speed limit (80km/h),7,8,76,75
00010_00057_00021.png,61,59,No passing for vehicles over 3.5 metric tons,6,5,54,56
00008_00011_00028.png,81,81,Speed limit (120km/h),8,8,74,74
00009_00000_00014.png,43,42,No passing,5,5,37,38
00012_00068_00029.png,95,88,Priority road,8,9,81,87
00002_00011_00004.png,30,29,Speed limit (50km/h),6,6,23,24
00010_00064_00018.png,37,39,No passing for vehicles over 3.5 metric tons,6,5,34,32
00012_00036_00010.png,45,44,Priority road,5,6,39,40
00013_00060_00008.png,44,40,Yield,6,5,35,39
00008_00019_00021.png,59,58,Speed limit (120km/h),5,6,53,54
00007_00030_00009.png,30,29,Speed limit (100km/h),5,6,24,25
00009_00038_00021.png,45,48,No passing,6,5,43,40
00010_00032_00028.png,72,58,No passing for vehicles over 3.5 metric tons,6,6,52,66
00010_00026_00010.png,33,32,No passing for vehicles over 3.5 metric tons,5,6,27,28
00010_00044_00016.png,35,35,No passing for vehicles over 3.5 metric tons,5,6,30,30
00012_00002_00014.png,46,49,Priority road,5,6,44,41
00008_00040_00014.png,35,36,Speed limit (120km/h),6,5,31,30
00007_00042_00029.png,94,91,Speed limit (100km/h),8,9,83,86
00013_00053_00007.png,49,45,Yield,6,6,39,43
